IV,Variables
0.06872636725813613,HWA_FEMALE2010_10
0.06253698515409963,HWA_FEMALE2010_11
0.04746094418140126,HWA_FEMALE2010_12
0.06326316027783704,HWA_FEMALE2010_13
0.06141456155784862,HWA_FEMALE2010_14
0.03577647293127619,HWA_FEMALE2010_15
0.05823284254418769,HWA_FEMALE2010_16
0.04215033225187703,HWA_FEMALE2010_17
0.04306651997213164,HWA_FEMALE2010_18
0.15429159566395878,HWA_FEMALEPC_OF_TOTAL_x
0.05058655030775349,HWA_FEMALEPC1_2010
0.05519438025481656,HWA_FEMALEPC2_2010
0.012445040598839687,HWA_FEMALEPC3_2010
0.009917376530800916,HWA_FEMALEPC4_2010
0.030969335915620254,HWA_FEMALEPC5_2010
0.024970747772621815,HWA_FEMALEPC6_2010
0.0194881015476049,HWA_FEMALEPC7_2010
0.028320570256091512,HWA_FEMALEPC8_2010
0.04347340147607891,HWA_FEMALEPC9_2010
0.05033293666674822,HWA_FEMALEPC10_2010
0.05208557491712219,HWA_FEMALEPC11_2010
0.03244000559209393,HWA_FEMALEPC12_2010
0.013805038857848954,HWA_FEMALEPC13_2010
0.009110403811740489,HWA_FEMALEPC14_2010
0.013118897710622864,HWA_FEMALEPC15_2010
0.015473036768534688,HWA_FEMALEPC16_2010
0.017833754683493318,HWA_FEMALEPC17_2010
0.009467228495356665,HWA_FEMALEPC18_2010
0.044361024440138085,HBA_MALE2010_0
0.0430296637502553,HBA_MALE2010_1
0.0384843864759557,HBA_MALE2010_2
0.02025567817733368,HBA_MALE2010_3
0.016937605464217756,HBA_MALE2010_4
0.02918065491675542,HBA_MALE2010_5
0.032727693589660184,HBA_MALE2010_6
0.03534527651451204,HBA_MALE2010_7
0.04262845493763148,HBA_MALE2010_8
0.03374005818557127,HBA_MALE2010_9
0.028483206791219764,HBA_MALE2010_10
0.026368448373917774,HBA_MALE2010_11
0.026406085926611957,HBA_MALE2010_12
0.023455781094678423,HBA_MALE2010_13
0.0066329530401187595,HBA_MALE2010_14
0.011509789168625707,HBA_MALE2010_15
0.007834776487966617,HBA_MALE2010_16
0.0021017632206000135,HBA_MALE2010_17
0.006324842170409969,HBA_MALE2010_18
0.07394956049924364,HBA_MALEPC_OF_TOTAL_x
0.028992514847848906,HBA_MALEPC1_2010
0.014830256987989947,HBA_MALEPC2_2010
0.0056483812127566865,HBA_MALEPC3_2010
0.005879974420600816,HBA_MALEPC4_2010
0.01339501183215587,HBA_MALEPC5_2010
0.009299349853660268,HBA_MALEPC6_2010
0.023381073654556474,HBA_MALEPC7_2010
0.012198021938094761,HBA_MALEPC8_2010
0.01163685435896034,HBA_MALEPC9_2010
0.015557476836744955,HBA_MALEPC10_2010
0.018876704069124124,HBA_MALEPC11_2010
0.010658376342901697,HBA_MALEPC12_2010
0.021730284581632967,HBA_MALEPC13_2010
0.028756929822877315,HBA_MALEPC14_2010
0.008364421148970382,HBA_MALEPC15_2010
0.003753406715680318,HBA_MALEPC16_2010
1.8512256538224084e-06,HBA_MALEPC17_2010
0.003753406715680318,HBA_MALEPC18_2010
0.03665477992567817,HBA_FEMALE2010_0
0.03238135246765518,HBA_FEMALE2010_1
0.027249581283646497,HBA_FEMALE2010_2
0.028721782182759496,HBA_FEMALE2010_3
0.018361526005207983,HBA_FEMALE2010_4
0.01782540085852941,HBA_FEMALE2010_5
0.020557125657955803,HBA_FEMALE2010_6
0.037322506672190926,HBA_FEMALE2010_7
0.021844586676280003,HBA_FEMALE2010_8
0.023032745789932134,HBA_FEMALE2010_9
0.018668674285845947,HBA_FEMALE2010_10
0.011601125384803082,HBA_FEMALE2010_11
0.01533207806468601,HBA_FEMALE2010_12
0.020357859558972166,HBA_FEMALE2010_13
0.013554624874706668,HBA_FEMALE2010_14
0.01583846507633546,HBA_FEMALE2010_15
0.005852226568417482,HBA_FEMALE2010_16
0.008167749014849767,HBA_FEMALE2010_17
0.008548246415253707,HBA_FEMALE2010_18
0.06812907291450061,HBA_FEMALEPC_OF_TOTAL_x
0.013827667042682299,HBA_FEMALEPC1_2010
0.0138174761713671,HBA_FEMALEPC2_2010
0.013865610418992914,HBA_FEMALEPC3_2010
0.002899146678570436,HBA_FEMALEPC4_2010
0.013807124375918087,HBA_FEMALEPC5_2010
0.01610081398769238,HBA_FEMALEPC6_2010
0.016901625365921984,HBA_FEMALEPC7_2010
0.030826906808072423,HBA_FEMALEPC8_2010
0.007605526412357286,HBA_FEMALEPC9_2010
0.02211596809811528,HBA_FEMALEPC10_2010
0.013407484043534257,HBA_FEMALEPC11_2010
0.01710996615429852,HBA_FEMALEPC12_2010
0.021087452824690423,HBA_FEMALEPC13_2010
0.010986158090055417,HBA_FEMALEPC14_2010
0.005710546090423469,HBA_FEMALEPC15_2010
0.02442855448274974,HBA_FEMALEPC16_2010
0.003753406715680318,HBA_FEMALEPC17_2010
0.0005276328422377662,HBA_FEMALEPC18_2010
0.04121437514849822,HIA_MALE2010_0
0.020113865226116225,HIA_MALE2010_1
0.018327675316106545,HIA_MALE2010_2
0.03567180794049343,HIA_MALE2010_3
0.026765877943073824,HIA_MALE2010_4
0.025589753763346226,HIA_MALE2010_5
0.043314254741375485,HIA_MALE2010_6
0.016131448104724052,HIA_MALE2010_7
0.02921263855935112,HIA_MALE2010_8
0.026701186667877345,HIA_MALE2010_9
0.015364328189791786,HIA_MALE2010_10
0.012228695949632697,HIA_MALE2010_11
0.032198894000482016,HIA_MALE2010_12
0.014733018085371152,HIA_MALE2010_13
0.013366159901518203,HIA_MALE2010_14
0.028616824209801724,HIA_MALE2010_15
0.009484173508394587,HIA_MALE2010_16
0.009642007757087448,HIA_MALE2010_17
0.01718637175839302,HIA_MALE2010_18
0.09678382407501886,HIA_MALEPC_OF_TOTAL_x
0.041627240271370373,HIA_MALEPC1_2010
0.01532532203608641,HIA_MALEPC2_2010
0.02105267619089721,HIA_MALEPC3_2010
0.023767605955734097,HIA_MALEPC4_2010
0.014229821398042934,HIA_MALEPC5_2010
0.020267914061271347,HIA_MALEPC6_2010
0.014356681442042205,HIA_MALEPC7_2010
0.02168148833022264,HIA_MALEPC8_2010
0.02184513396388234,HIA_MALEPC9_2010
0.016654048720560255,HIA_MALEPC10_2010
0.023902550778049005,HIA_MALEPC11_2010
0.014197598209088712,HIA_MALEPC12_2010
0.012982237829382822,HIA_MALEPC13_2010
0.013221648204260897,HIA_MALEPC14_2010
0.01256062498733679,HIA_MALEPC15_2010
0.002266200941799335,HIA_MALEPC16_2010
0.0005276328422377662,HIA_MALEPC17_2010
0.00564918800117937,HIA_MALEPC18_2010
0.023053012550716158,HIA_FEMALE2010_0
0.0218614173369475,HIA_FEMALE2010_1
0.026860833787736835,HIA_FEMALE2010_2
0.01859404753775773,HIA_FEMALE2010_3
0.021937194743542884,HIA_FEMALE2010_4
0.018469172720336848,HIA_FEMALE2010_5
0.02624339481069306,HIA_FEMALE2010_6
0.015808042472202105,HIA_FEMALE2010_7
0.025232667145536018,HIA_FEMALE2010_8
0.02008617474138779,HIA_FEMALE2010_9
0.01760484888931795,HIA_FEMALE2010_10
0.021652917262306975,HIA_FEMALE2010_11
0.015096046086816393,HIA_FEMALE2010_12
0.03642441056362528,HIA_FEMALE2010_13
0.016345147286578987,HIA_FEMALE2010_14
0.014044662744203597,HIA_FEMALE2010_15
0.025313409715757802,HIA_FEMALE2010_16
0.008928569399391718,HIA_FEMALE2010_17
0.009703993316874467,HIA_FEMALE2010_18
0.10944698371600639,HIA_FEMALEPC_OF_TOTAL_x
0.017905557442811318,HIA_FEMALEPC1_2010
0.03613156412814204,HIA_FEMALEPC2_2010
0.011696751152815224,HIA_FEMALEPC3_2010
0.013582531636543205,HIA_FEMALEPC4_2010
0.049030283619485734,HIA_FEMALEPC5_2010
0.024033748244250818,HIA_FEMALEPC6_2010
0.020557699186752876,HIA_FEMALEPC7_2010
0.028335365521603116,HIA_FEMALEPC8_2010
0.03166156951322234,HIA_FEMALEPC9_2010
0.01220524258209858,HIA_FEMALEPC10_2010
0.03343403881582695,HIA_FEMALEPC11_2010
0.027574811742055182,HIA_FEMALEPC12_2010
0.021640986724362144,HIA_FEMALEPC13_2010
0.02040096485858132,HIA_FEMALEPC14_2010
0.02118071040533958,HIA_FEMALEPC15_2010
0.011181471733902744,HIA_FEMALEPC16_2010
0.0035966097530924068,HIA_FEMALEPC17_2010
0.01130101235142014,HIA_FEMALEPC18_2010
0.023790232566604008,HAA_MALE2010_0
0.027792246780296317,HAA_MALE2010_1
0.028575435055218028,HAA_MALE2010_2
0.02080518926656828,HAA_MALE2010_3
0.027110730762371256,HAA_MALE2010_4
0.026329654463445467,HAA_MALE2010_5
0.031435502234273535,HAA_MALE2010_6
0.02869317126075665,HAA_MALE2010_7
0.03707300701350596,HAA_MALE2010_8
0.031206829569626005,HAA_MALE2010_9
0.029195960898616563,HAA_MALE2010_10
0.010658723414362777,HAA_MALE2010_11
0.03110425289522859,HAA_MALE2010_12
0.014461873279573052,HAA_MALE2010_13
0.027423213627683875,HAA_MALE2010_14
0.01631852830635534,HAA_MALE2010_15
0.0,HAA_MALE2010_16
0.0,HAA_MALE2010_17
0.0,HAA_MALE2010_18
0.0746174105082307,HAA_MALEPC_OF_TOTAL_x
0.030174730951256817,HAA_MALEPC1_2010
0.014544509531208935,HAA_MALEPC2_2010
0.017953806954804134,HAA_MALEPC3_2010
0.013549940019353056,HAA_MALEPC4_2010
0.02299768451029178,HAA_MALEPC5_2010
0.020450035258100498,HAA_MALEPC6_2010
0.028586117040087677,HAA_MALEPC7_2010
0.014648175290258504,HAA_MALEPC8_2010
0.03030243505878348,HAA_MALEPC9_2010
0.015291788311204705,HAA_MALEPC10_2010
0.002292618221898254,HAA_MALEPC11_2010
0.016592783571321722,HAA_MALEPC12_2010
0.00024715474235196785,HAA_MALEPC13_2010
0.013057159434207481,HAA_MALEPC14_2010
0.0027525223286491343,HAA_MALEPC15_2010
0.0,HAA_MALEPC16_2010
0.0,HAA_MALEPC17_2010
0.0,HAA_MALEPC18_2010
0.025887070507638534,HAA_FEMALE2010_0
0.023354869067655364,HAA_FEMALE2010_1
0.018099780057771235,HAA_FEMALE2010_2
0.023295225802223932,HAA_FEMALE2010_3
0.024034068881949637,HAA_FEMALE2010_4
0.027853518623500162,HAA_FEMALE2010_5
0.021875265428471062,HAA_FEMALE2010_6
0.023203845993648706,HAA_FEMALE2010_7
0.018845262935437358,HAA_FEMALE2010_8
0.035851959138753074,HAA_FEMALE2010_9
0.025285764561364284,HAA_FEMALE2010_10
0.02567836187475176,HAA_FEMALE2010_11
0.027005312765198797,HAA_FEMALE2010_12
0.013534449574330447,HAA_FEMALE2010_13
0.020127456260231415,HAA_FEMALE2010_14
0.019763571787650067,HAA_FEMALE2010_15
0.036596894106657396,HAA_FEMALE2010_16
0.0,HAA_FEMALE2010_17
0.0,HAA_FEMALE2010_18
0.08234495288156685,HAA_FEMALEPC_OF_TOTAL_x
0.011984375260988877,HAA_FEMALEPC1_2010
0.018869074376892836,HAA_FEMALEPC2_2010
0.031051403671486545,HAA_FEMALEPC3_2010
0.020235367651986066,HAA_FEMALEPC4_2010
0.01582067966040466,HAA_FEMALEPC5_2010
0.018387708675706833,HAA_FEMALEPC6_2010
0.03346390293238664,HAA_FEMALEPC7_2010
0.02093195593308527,HAA_FEMALEPC8_2010
0.032033544054395194,HAA_FEMALEPC9_2010
0.021038448670692104,HAA_FEMALEPC10_2010
0.012318831207634245,HAA_FEMALEPC11_2010
0.015761526869314983,HAA_FEMALEPC12_2010
0.02396561907951537,HAA_FEMALEPC13_2010
0.0002799343153115347,HAA_FEMALEPC14_2010
0.006654436608873593,HAA_FEMALEPC15_2010
0.009686021438466988,HAA_FEMALEPC16_2010
0.0,HAA_FEMALEPC17_2010
0.0,HAA_FEMALEPC18_2010
0.03880805320520588,HNA_MALE2010_0
0.01780162748349721,HNA_MALE2010_1
0.015599771008505688,HNA_MALE2010_2
0.028538288698448495,HNA_MALE2010_3
0.01941542661592696,HNA_MALE2010_4
0.015266177237217774,HNA_MALE2010_5
0.03053728745068842,HNA_MALE2010_6
0.025922897302061376,HNA_MALE2010_7
0.014643367374607918,HNA_MALE2010_8
0.02202541137726915,HNA_MALE2010_9
0.01943807238008659,HNA_MALE2010_10
0.026072923698881652,HNA_MALE2010_11
0.020261258737712746,HNA_MALE2010_12
0.02678582259286186,HNA_MALE2010_13
0.0,HNA_MALE2010_14
0.0,HNA_MALE2010_15
0.0,HNA_MALE2010_16
0.0,HNA_MALE2010_17
0.0,HNA_MALE2010_18
0.015195693290351283,HNA_MALEPC_OF_TOTAL_x
0.014963958622324997,HNA_MALEPC1_2010
0.007212585642316226,HNA_MALEPC2_2010
0.01761617260649921,HNA_MALEPC3_2010
0.012718563142718242,HNA_MALEPC4_2010
0.02586674636107473,HNA_MALEPC5_2010
0.004431256521034669,HNA_MALEPC6_2010
0.004550744495491242,HNA_MALEPC7_2010
0.004740754824525314,HNA_MALEPC8_2010
0.014799991731870639,HNA_MALEPC9_2010
0.02216009510500003,HNA_MALEPC10_2010
0.0006289472233723594,HNA_MALEPC11_2010
0.00024715474235196785,HNA_MALEPC12_2010
0.0035966097530924068,HNA_MALEPC13_2010
0.0,HNA_MALEPC14_2010
0.0,HNA_MALEPC15_2010
0.0,HNA_MALEPC16_2010
0.0,HNA_MALEPC17_2010
0.0,HNA_MALEPC18_2010
0.030703084365391847,HNA_FEMALE2010_0
0.013448995249958358,HNA_FEMALE2010_1
0.019049243292289665,HNA_FEMALE2010_2
0.02262057195954031,HNA_FEMALE2010_3
0.028640181442448558,HNA_FEMALE2010_4
0.01676862909447762,HNA_FEMALE2010_5
0.02493303759939347,HNA_FEMALE2010_6
0.026492374711399792,HNA_FEMALE2010_7
0.03498883683036882,HNA_FEMALE2010_8
0.027424721408049003,HNA_FEMALE2010_9
0.010299394720634403,HNA_FEMALE2010_10
0.017505605117477983,HNA_FEMALE2010_11
0.0070838810593525335,HNA_FEMALE2010_12
0.041187062382472585,HNA_FEMALE2010_13
0.0,HNA_FEMALE2010_14
0.0,HNA_FEMALE2010_15
0.0,HNA_FEMALE2010_16
0.0,HNA_FEMALE2010_17
0.0,HNA_FEMALE2010_18
0.03071022857311141,HNA_FEMALEPC_OF_TOTAL_x
0.014266797642735751,HNA_FEMALEPC1_2010
0.020650638392861947,HNA_FEMALEPC2_2010
0.01654091024141179,HNA_FEMALEPC3_2010
0.006164694855137536,HNA_FEMALEPC4_2010
0.009104287509069947,HNA_FEMALEPC5_2010
0.020311690693686876,HNA_FEMALEPC6_2010
0.010893153977891368,HNA_FEMALEPC7_2010
0.006225366499851685,HNA_FEMALEPC8_2010
0.017984543411597803,HNA_FEMALEPC9_2010
0.014846142916731002,HNA_FEMALEPC10_2010
0.002363648332827283,HNA_FEMALEPC11_2010
0.0011428004797928572,HNA_FEMALEPC12_2010
0.02411568904933347,HNA_FEMALEPC13_2010
0.0,HNA_FEMALEPC14_2010
0.0,HNA_FEMALEPC15_2010
0.0,HNA_FEMALEPC16_2010
0.0,HNA_FEMALEPC17_2010
0.0,HNA_FEMALEPC18_2010
0.03320826072143847,HTOM_MALE2010_0
0.017866488305664126,HTOM_MALE2010_1
0.02531696470561373,HTOM_MALE2010_2
0.01491277407601744,HTOM_MALE2010_3
0.02602787552542808,HTOM_MALE2010_4
0.014507874917011365,HTOM_MALE2010_5
0.022449410079092836,HTOM_MALE2010_6
0.036316524731221135,HTOM_MALE2010_7
0.033114638191217245,HTOM_MALE2010_8
0.030392649359802876,HTOM_MALE2010_9
0.03088473744382917,HTOM_MALE2010_10
0.018270296928523305,HTOM_MALE2010_11
0.020557872075974374,HTOM_MALE2010_12
0.009206492606364452,HTOM_MALE2010_13
0.018340493006633533,HTOM_MALE2010_14
0.011687216827786602,HTOM_MALE2010_15
0.006742135391061551,HTOM_MALE2010_16
0.025979133812190927,HTOM_MALE2010_17
0.01905213693805962,HTOM_MALE2010_18
0.0767244619060662,HTOM_MALEPC_OF_TOTAL_x
0.017605178485410045,HTOM_MALEPC1_2010
0.004248241276969853,HTOM_MALEPC2_2010
0.020285183698500502,HTOM_MALEPC3_2010
0.018861562237853735,HTOM_MALEPC4_2010
0.004534426790493701,HTOM_MALEPC5_2010
0.014990439194421829,HTOM_MALEPC6_2010
0.0230624914215131,HTOM_MALEPC7_2010
0.04141230557475405,HTOM_MALEPC8_2010
0.004774052777982997,HTOM_MALEPC9_2010
0.007222491226343437,HTOM_MALEPC10_2010
0.0056776470486055355,HTOM_MALEPC11_2010
0.006574229148561145,HTOM_MALEPC12_2010
0.005677215350141854,HTOM_MALEPC13_2010
0.0026678083119468948,HTOM_MALEPC14_2010
0.0044005082278337285,HTOM_MALEPC15_2010
4.971539780375778e-05,HTOM_MALEPC16_2010
0.00024715474235196785,HTOM_MALEPC17_2010
0.001414832294665686,HTOM_MALEPC18_2010
0.043028860229009425,HTOM_FEMALE2010_0
0.014895688591294096,HTOM_FEMALE2010_1
0.014925074100138136,HTOM_FEMALE2010_2
0.0160572014579847,HTOM_FEMALE2010_3
0.01420904020835782,HTOM_FEMALE2010_4
0.0149827125657811,HTOM_FEMALE2010_5
0.02656166212111303,HTOM_FEMALE2010_6
0.02475465532715325,HTOM_FEMALE2010_7
0.01207897718942579,HTOM_FEMALE2010_8
0.025580002460741484,HTOM_FEMALE2010_9
0.0165467654595719,HTOM_FEMALE2010_10
0.012670936017149621,HTOM_FEMALE2010_11
0.01472721907845908,HTOM_FEMALE2010_12
0.009152885120551344,HTOM_FEMALE2010_13
0.019686337695712854,HTOM_FEMALE2010_14
0.011952726063832646,HTOM_FEMALE2010_15
0.007580898277854966,HTOM_FEMALE2010_16
0.01646448105005145,HTOM_FEMALE2010_17
0.019803151071126582,HTOM_FEMALE2010_18
0.06535470935543787,HTOM_FEMALEPC_OF_TOTAL_x
0.01703064832797111,HTOM_FEMALEPC1_2010
0.012872009926640789,HTOM_FEMALEPC2_2010
0.021230242872950906,HTOM_FEMALEPC3_2010
0.014485791153264453,HTOM_FEMALEPC4_2010
0.026963397838352367,HTOM_FEMALEPC5_2010
0.011440015388929234,HTOM_FEMALEPC6_2010
0.028180601096611635,HTOM_FEMALEPC7_2010
0.016606663093170035,HTOM_FEMALEPC8_2010
0.021808094564440328,HTOM_FEMALEPC9_2010
0.014191617594355443,HTOM_FEMALEPC10_2010
0.013118173090673464,HTOM_FEMALEPC11_2010
0.006344582165040735,HTOM_FEMALEPC12_2010
0.008068186664364548,HTOM_FEMALEPC13_2010
0.00821796836053094,HTOM_FEMALEPC14_2010
0.01452169073254301,HTOM_FEMALEPC15_2010
0.0027525223286491343,HTOM_FEMALEPC16_2010
1.8512256538224084e-06,HTOM_FEMALEPC17_2010
7.256401590244056e-05,HTOM_FEMALEPC18_2010
0.06003617059427081,HWAC_MALE2010_0
0.04431108363640429,HWAC_MALE2010_1
0.0562153748962988,HWAC_MALE2010_2
0.05567722600920035,HWAC_MALE2010_3
0.06300364003648279,HWAC_MALE2010_4
0.07059087809651426,HWAC_MALE2010_5
0.06203877028355645,HWAC_MALE2010_6
0.05874032482748896,HWAC_MALE2010_7
0.05286648713380651,HWAC_MALE2010_8
0.06071646332360471,HWAC_MALE2010_9
0.06344109678621163,HWAC_MALE2010_10
0.061998856066804074,HWAC_MALE2010_11
0.05694891499236185,HWAC_MALE2010_12
0.058171977490336216,HWAC_MALE2010_13
0.04730106166280407,HWAC_MALE2010_14
0.05057671864330639,HWAC_MALE2010_15
0.03236674805261305,HWAC_MALE2010_16
0.03127858475160056,HWAC_MALE2010_17
0.03571890924482053,HWAC_MALE2010_18
0.14486956597096787,HWAC_MALEPC_OF_TOTAL_x
0.06704707469728219,HWAC_MALEPC1_2010
0.04052464238785529,HWAC_MALEPC2_2010
0.020220163204143,HWAC_MALEPC3_2010
0.02712988441349979,HWAC_MALEPC4_2010
0.03240397364528992,HWAC_MALEPC5_2010
0.013603155426306855,HWAC_MALEPC6_2010
0.034561485202230166,HWAC_MALEPC7_2010
0.014045023277013596,HWAC_MALEPC8_2010
0.03818385032263352,HWAC_MALEPC9_2010
0.04916634704326835,HWAC_MALEPC10_2010
0.04700012942758273,HWAC_MALEPC11_2010
0.018632840673781317,HWAC_MALEPC12_2010
0.049969903330138885,HWAC_MALEPC13_2010
0.002210223904695911,HWAC_MALEPC14_2010
0.009648786903230492,HWAC_MALEPC15_2010
0.017037434206884618,HWAC_MALEPC16_2010
0.009257601379518953,HWAC_MALEPC17_2010
0.014949255457515716,HWAC_MALEPC18_2010
0.05844621423143852,HWAC_FEMALE2010_0
0.033547131263238196,HWAC_FEMALE2010_1
0.05513852431255846,HWAC_FEMALE2010_2
0.08087153098647591,HWAC_FEMALE2010_3
0.06540037483245176,HWAC_FEMALE2010_4
0.04850846346477922,HWAC_FEMALE2010_5
0.06251997242485885,HWAC_FEMALE2010_6
0.0435432939633114,HWAC_FEMALE2010_7
0.05653325279256946,HWAC_FEMALE2010_8
0.07471910686299346,HWAC_FEMALE2010_9
0.06328080637810365,HWAC_FEMALE2010_10
0.050415836194920516,HWAC_FEMALE2010_11
0.04656336736702552,HWAC_FEMALE2010_12
0.049392531500475484,HWAC_FEMALE2010_13
0.07608738833220716,HWAC_FEMALE2010_14
0.03500260910162449,HWAC_FEMALE2010_15
0.06074761189257226,HWAC_FEMALE2010_16
0.03768917010290052,HWAC_FEMALE2010_17
0.04532541380947602,HWAC_FEMALE2010_18
0.14547554106736907,HWAC_FEMALEPC_OF_TOTAL_x
0.05357121856254197,HWAC_FEMALEPC1_2010
0.04830857788024794,HWAC_FEMALEPC2_2010
0.014446250778903384,HWAC_FEMALEPC3_2010
0.01048790514290182,HWAC_FEMALEPC4_2010
0.01598832181765248,HWAC_FEMALEPC5_2010
0.028135731391062305,HWAC_FEMALEPC6_2010
0.015885153118546727,HWAC_FEMALEPC7_2010
0.041526726020485814,HWAC_FEMALEPC8_2010
0.03890346832402498,HWAC_FEMALEPC9_2010
0.04110768021730041,HWAC_FEMALEPC10_2010
0.05677251734362108,HWAC_FEMALEPC11_2010
0.026177562274667412,HWAC_FEMALEPC12_2010
0.027593256374187948,HWAC_FEMALEPC13_2010
0.013359500214093472,HWAC_FEMALEPC14_2010
0.006804134941785731,HWAC_FEMALEPC15_2010
0.015330083515834717,HWAC_FEMALEPC16_2010
0.019493662222979272,HWAC_FEMALEPC17_2010
0.010370771651841604,HWAC_FEMALEPC18_2010
0.0410742554055899,HBAC_MALE2010_0
0.041102848942567854,HBAC_MALE2010_1
0.03469735061150539,HBAC_MALE2010_2
0.021779154968904937,HBAC_MALE2010_3
0.017846497154594743,HBAC_MALE2010_4
0.030588443416231036,HBAC_MALE2010_5
0.03463392285923063,HBAC_MALE2010_6
0.04005080077049497,HBAC_MALE2010_7
0.041597746479239,HBAC_MALE2010_8
0.04054274064494895,HBAC_MALE2010_9
0.029093969747587885,HBAC_MALE2010_10
0.024308734216754984,HBAC_MALE2010_11
0.020854599743588075,HBAC_MALE2010_12
0.016089332381106554,HBAC_MALE2010_13
0.007997597231686894,HBAC_MALE2010_14
0.00945312830817327,HBAC_MALE2010_15
0.008523928128688216,HBAC_MALE2010_16
0.004169253262390559,HBAC_MALE2010_17
0.005611881803817176,HBAC_MALE2010_18
0.09401991375796898,HBAC_MALEPC_OF_TOTAL_x
0.04464974320333365,HBAC_MALEPC1_2010
0.014974914545846436,HBAC_MALEPC2_2010
0.045472816568786774,HBAC_MALEPC3_2010
0.011243846970392187,HBAC_MALEPC4_2010
0.017491901214343422,HBAC_MALEPC5_2010
0.026258785603607917,HBAC_MALEPC6_2010
0.006468051081335829,HBAC_MALEPC7_2010
0.0145416801137687,HBAC_MALEPC8_2010
0.009329154792653938,HBAC_MALEPC9_2010
0.012047404405024756,HBAC_MALEPC10_2010
0.006436478980876687,HBAC_MALEPC11_2010
0.02142096382826692,HBAC_MALEPC12_2010
0.04500507345148262,HBAC_MALEPC13_2010
0.014911607454227808,HBAC_MALEPC14_2010
0.008932028596951264,HBAC_MALEPC15_2010
0.017013389730475555,HBAC_MALEPC16_2010
3.310716929710159e-05,HBAC_MALEPC17_2010
0.0016583527716416552,HBAC_MALEPC18_2010
0.04338543965621718,HBAC_FEMALE2010_0
0.0405747815649974,HBAC_FEMALE2010_1
0.021779025105987844,HBAC_FEMALE2010_2
0.03570807288474772,HBAC_FEMALE2010_3
0.023635075931085762,HBAC_FEMALE2010_4
0.02403877251121496,HBAC_FEMALE2010_5
0.02664677125658909,HBAC_FEMALE2010_6
0.03898646998939035,HBAC_FEMALE2010_7
0.017254612784159414,HBAC_FEMALE2010_8
0.028215376153303433,HBAC_FEMALE2010_9
0.024706013968371292,HBAC_FEMALE2010_10
0.015159804841143508,HBAC_FEMALE2010_11
0.019842004560568092,HBAC_FEMALE2010_12
0.013634859832388106,HBAC_FEMALE2010_13
0.0212231297596353,HBAC_FEMALE2010_14
0.021593302877598898,HBAC_FEMALE2010_15
0.0069795899005968606,HBAC_FEMALE2010_16
0.009094348847439645,HBAC_FEMALE2010_17
0.00763121468716877,HBAC_FEMALE2010_18
0.06913336231554987,HBAC_FEMALEPC_OF_TOTAL_x
0.02799853617707448,HBAC_FEMALEPC1_2010
0.014251108787903389,HBAC_FEMALEPC2_2010
0.01682620188284449,HBAC_FEMALEPC3_2010
0.010038580961114955,HBAC_FEMALEPC4_2010
0.0315267068954765,HBAC_FEMALEPC5_2010
0.012169653494936856,HBAC_FEMALEPC6_2010
0.033379334278716206,HBAC_FEMALEPC7_2010
0.008445061251669325,HBAC_FEMALEPC8_2010
0.008684192491127049,HBAC_FEMALEPC9_2010
0.01279895929737827,HBAC_FEMALEPC10_2010
0.008057348393677137,HBAC_FEMALEPC11_2010
0.01486320040312305,HBAC_FEMALEPC12_2010
0.01661635593942506,HBAC_FEMALEPC13_2010
0.009782232336715834,HBAC_FEMALEPC14_2010
0.007387210804654134,HBAC_FEMALEPC15_2010
0.01419238250763065,HBAC_FEMALEPC16_2010
0.031045262920436446,HBAC_FEMALEPC17_2010
0.026990098374724252,HBAC_FEMALEPC18_2010
0.02022556707802673,HIAC_MALE2010_0
0.022084769433320398,HIAC_MALE2010_1
0.014741158113659525,HIAC_MALE2010_2
0.013213198007591024,HIAC_MALE2010_3
0.034919617241212425,HIAC_MALE2010_4
0.025058981311388236,HIAC_MALE2010_5
0.038976686469511135,HIAC_MALE2010_6
0.018554362981951813,HIAC_MALE2010_7
0.02277240174929246,HIAC_MALE2010_8
0.01942543810927799,HIAC_MALE2010_9
0.019823478238958966,HIAC_MALE2010_10
0.02154325393955312,HIAC_MALE2010_11
0.018952710434528758,HIAC_MALE2010_12
0.012839956085079703,HIAC_MALE2010_13
0.010996499549523885,HIAC_MALE2010_14
0.018534241685767644,HIAC_MALE2010_15
0.006857035651913183,HIAC_MALE2010_16
0.009389056297284438,HIAC_MALE2010_17
0.008519481553242423,HIAC_MALE2010_18
0.10458154242541369,HIAC_MALEPC_OF_TOTAL_x
0.018492043375315168,HIAC_MALEPC1_2010
0.017068441138980987,HIAC_MALEPC2_2010
0.012445280762125414,HIAC_MALEPC3_2010
0.0233031459118907,HIAC_MALEPC4_2010
0.025336658297588556,HIAC_MALEPC5_2010
0.007021368404938985,HIAC_MALEPC6_2010
0.012963196124008338,HIAC_MALEPC7_2010
0.022981435434204417,HIAC_MALEPC8_2010
0.01063508995438744,HIAC_MALEPC9_2010
0.016182406028994716,HIAC_MALEPC10_2010
0.02339467964692419,HIAC_MALEPC11_2010
0.016920772551382704,HIAC_MALEPC12_2010
0.01155868688061672,HIAC_MALEPC13_2010
0.006578903112436735,HIAC_MALEPC14_2010
0.018161519147957356,HIAC_MALEPC15_2010
0.006214813699352964,HIAC_MALEPC16_2010
0.003753406715680318,HIAC_MALEPC17_2010
